Unnamed: 0,encoded_ip,count,time,flintType,encoded_value,requestCnt,encoded_fqdn,family_no
116231,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,8461346253cf576b7f7de1d2db23ce20.23,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
4495,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,1,000aaaa0000000a0a000.aa[aaaa][aaaaa].com,0
713469,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaa00aaa[aaaaaa]aa[aaaaaa][aaaaaa]aaaa.a.aaa[aaaaaaa].com,0
49394,0a4bac9315565686caaafe8845915a64.3,6,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,90,aaa00a00.[aaaa]aaa.com,0
202890,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,b444a633e57a48894959219c40d9e017.17,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
776026,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
986260,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,3c5bb4a03e4481aaeecb804f04f041d6.167,5,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
391423,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,9b36515c664b111b8dd4cedb7c88cec6.23,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
695590,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa[aaaaa].net,0
977011,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,2,[aaaa].[aaaa][aaaaaa].net,0
534269,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,2,aa.[aaaaaa]a[aaaaaa].com,0
808527,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,f9820efbcf78fd20edcdb1d5e81aa0e6.122,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
512241,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,00b27498a2c470156f638e750930a91e.24,6,aaa.aaa[aaaa].com,0
445240,55240f5cb01dd24893b693404153cf89.147,4,20200400000000.0,1,e9227bf48b1487a5353539ef8a28959a.142,1,aaa0.aaaaaaa.com,0
681750,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,142ac13f4baa5b61c4f131f497a68e46.17,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
41446,0a4bac9315565686caaafe8845915a64.3,4,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,3,aaa00a00.[aaaa]aaa.com,0
336519,698983623f3565676cff21527219505e.6,3,20200400000000.0,1,b85ba107cd954ec10b40801d9a4a958f.65,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0.a.aa-aaa[aaaa].org,0
646051,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,19,[aaaa].[aaaa]aa.com,0
858703,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,934b23db3d7ba2da2582581064d32c5b.152,1,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.aaaaaaaaa[aaaa].com,0
384564,698983623f3565676cff21527219505e.5,4,20200300000000.0,1,05c63f09b4cb7595fcdc4fa74114922a.110,2,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
81884,ad3e9c2bf5e25cf3158890e9ad16b013.144,2,20200400000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,5,000[aaaa][aaaaaaa].com,0
446042,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,a0b2a8631ffc70e2d75056e5fe587acc.1,1,aaa0.aaaaaaa.com,0
111840,698983623f3565676cff21527219505e.1,3,20200400000000.0,1,0c4a3e4bb13d5a8d36cd481930be0285.84,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
191066,698983623f3565676cff21527219505e.1,2,20200300000000.0,1,8461346253cf576b7f7de1d2db23ce20.17,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
367687,698983623f3565676cff21527219505e.5,4,20200400000000.0,1,babb2f0fe52afdaf3f70c91234e17fbd.37,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
994685,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,16f73f3f4a3caef42e11f992136e1027.26,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
812685,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa[aaaaa].net,0
1037043,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,3b1ca23c5eaae1b544d7b9113dce8b0a.49,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
605795,0a4bac9315565686caaafe8845915a64.3,2,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,19,[aaaa].[aaaa]aa.com,0
775690,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
323627,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,2,aaa[aaaa][aaaaaaaa].com,0
397611,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,ac309aed621b21d82135fce35af1ddae.65,4,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
66139,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,3b1ca23c5eaae1b544d7b9113dce8b0a.33,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
696708,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa[aaaaa].net,0
155487,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,feb8fc102acdfce8b572fe0f9d6f0b45.136,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
224028,698983623f3565676cff21527219505e.1,2,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
367455,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,0944904ce7083803d00a5bbda13e6c6d.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
161589,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,9e54ad255b5abf8d937d0bbe923daac0.30,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
646109,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,1,[aaaa].[aaaa]aa.com,0
367961,698983623f3565676cff21527219505e.6,5,20200400000000.0,1,a0b2a8631ffc70e2d75056e5fe587acc.18,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
140937,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,ff355c163c883d3a3e84101a6b7c8569.34,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
763535,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,8d3d74e8220bf638194481b1ba0badcd.55,1,aaa.aaa[aaaa]-[aaaaaaaa].net,2
117958,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,ea3fef50decdeb04aaa2706038c9cbed.21,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
519965,698983623f3565676cff21527219505e.1,1,20200500000000.0,5,fqdn_6621,1,aaa.[aaaaaaaa]0[aaaa].pw,5
636469,0a4bac9315565686caaafe8845915a64.3,2,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,77,[aaaa].[aaaa]aa.com,0
400400,698983623f3565676cff21527219505e.6,1,20200300000000.0,1,26f232fde6ccbe186f134bf67e689daf.17,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
519886,698983623f3565676cff21527219505e.1,1,20200500000000.0,5,fqdn_6621,2,aaa.[aaaaaaaa]0[aaaa].pw,5
90929,698983623f3565676cff21527219505e.5,1,20200300000000.0,1,d5fb1fb410d9ef36948d2170b7941522.94,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
259829,698983623f3565676cff21527219505e.6,3,20200500000000.0,1,4355c2d4dfff5cdbdc060f2c27a265f2.236,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
873029,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,34627131364661a1129bfe7f890f8ddc.17,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
254965,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,cad5ef254250109902a5fdf93514f4ad.16,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
311877,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,1479ab5402480de172dc6128d95827e1.74,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
464983,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaa00aaa[aaaaaa]aa[aaaaaa][aaaaaa]aaaa.a.aaa[aaaaaaa].com,0
998494,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,26f232fde6ccbe186f134bf67e689daf.18,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
173810,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,31d524db540e9546e379b739ee9e591b.32,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
213704,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,365b91f03fd9b91ea8d1613b1372da9e.74,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
823781,d1ea99bdf1151ff83f87da85586f9c43.4,1,20200300000000.0,1,ad26f3a9a4f18b8ba885f88aa9a1c571.43,7,[aaaaaa].[aaaa]aaa.com,0
636927,0a4bac9315565686caaafe8845915a64.3,2,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,233,[aaaa].[aaaa]aa.com,0
193155,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,71f1c5994bd4c0c76e3448f1560cb759.183,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
598246,8e417133bfd3a8caa8e41cd5cf17eb3e.204,7,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,25,[aaaa].[aaaa]aa.com,0
1037882,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,31d524db540e9546e379b739ee9e591b.21,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
743812,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,2986f8d7fe6887b53247eec573649379.1,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
854656,698983623f3565676cff21527219505e.2,1,20200300000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
355648,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,4,[aaaaaaa].[aaaaaa][aaaaa].com,0
642237,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,4,[aaaa].[aaaa]aa.com,0
239320,495d364120cb3859c8df0c97e21a5dd2.2,1,20200500000000.0,1,9607ff5d6a3d371366dd564b2e070ea3.24,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
242345,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,1479ab5402480de172dc6128d95827e1.76,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
810190,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,91bbd9d96aceb1957c99d79935e919a1.131,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
343285,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,84b76c85fb1dcf96ccd26702450daf65.20,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0.a.aa-aaa[aaaa].org,0
35170,84b6357a202c41a92f5d8a91a2bf024b.54,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,59,aaa00a00.[aaaa]aaa.com,0
248156,698983623f3565676cff21527219505e.2,2,20200400000000.0,1,95407db4b2a5394b7b0cff86684bb992.123,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
997687,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,8d3d74e8220bf638194481b1ba0badcd.55,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
321462,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,4,aaa[aaaa][aaaaaaaa].com,0
157529,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,2ce38ef38308d31c468d21b72cc03854.64,3,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
126084,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,9b36515c664b111b8dd4cedb7c88cec6.23,4,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
473147,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,083ca96b832a7bf643e25403acd0ccba.178,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
151435,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,cb9cbc3ad716a3010c6f0f3e39137731.17,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
70640,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,6be454a2920235853c46297db89c1adb.32,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
936706,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,8332328c02043e841d1fc7ff149afa39.199,2,[aaaa]aa[aaaa].net,3
217198,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.129,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
886698,698983623f3565676cff21527219505e.6,1,20200300000000.0,1,3b32b79e051ec957ae9f9db551596a54.172,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
727426,698983623f3565676cff21527219505e.1,3,20200500000000.0,1,43ef530be8b6c474734599b09e1910d2.18,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
767733,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,5c77168d54d125620abbf4457aeb0c28.93,1,aaa.aaa[aaaa]-[aaaaaaaa].net,2
897543,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,79984ce9e743d990ebf803dd952f2764.156,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
973058,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,5,[aaaa].[aaaa][aaaaaa].net,0
125848,698983623f3565676cff21527219505e.6,3,20200500000000.0,1,cb9cbc3ad716a3010c6f0f3e39137731.17,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
528102,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa[aaaaa].net,0
308436,698983623f3565676cff21527219505e.5,2,20200400000000.0,1,3c5bb4a03e4481aaeecb804f04f041d6.162,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
486990,495d364120cb3859c8df0c97e21a5dd2.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
368531,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,677fef41a430b598d8883d9674c36d4a.11,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
88706,698983623f3565676cff21527219505e.5,1,20200300000000.0,1,84b76c85fb1dcf96ccd26702450daf65.20,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
822860,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,6,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
879419,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,61f188291bda4c112610d177dc538231.74,1,aaa0.[aaaaaa][aaaaaa][aaaaaaa].com,0
317004,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
189556,ea8fd3fba91b9c8dc632058860f53355.13,4,20200500000000.0,5,fqdn_11601,1,aaa.aaaa.club,6
547381,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,babb9f553782f705cc33e6624aa08217.15,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
444500,55240f5cb01dd24893b693404153cf89.147,2,20200400000000.0,1,b85ba107cd954ec10b40801d9a4a958f.65,2,aaa0.aaaaaaa.com,0
143771,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,b055207d1a4ce8395612c9190d50bd6e.245,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
549093,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,f9820efbcf78fd20edcdb1d5e81aa0e6.122,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
405544,698983623f3565676cff21527219505e.1,3,20200400000000.0,1,4b0a676c12f3d04dfcd3841fcb8e8985.11,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
391764,698983623f3565676cff21527219505e.6,3,20200400000000.0,1,b95c5303c8c0ae0424bba62fa7ff7aa9.14,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
673162,698983623f3565676cff21527219505e.6,3,20200400000000.0,1,d5fb1fb410d9ef36948d2170b7941522.94,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
286551,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,2dd7c6d038ef062ccc357166e82063cf.32,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
310086,698983623f3565676cff21527219505e.1,2,20200500000000.0,1,735180e28b38e0267205480d25f09f6d.47,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
253585,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,3b32b79e051ec957ae9f9db551596a54.172,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
138352,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,8bcdd1edab9ff2af03813bbc4927ff7c.221,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
98478,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,0c4a3e4bb13d5a8d36cd481930be0285.84,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
978837,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,d5b8fc586b3bf2f9924ad7ea8c21425e.32,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
182216,c5f7c450d3467330f068804a8b8eaffa.125,1,20200300000000.0,1,d80c9a40d546923bee73abcc7b2534fe.180,1,[aaaa]aaa[aaaa]aaa.xyz,0
202525,698983623f3565676cff21527219505e.6,2,20200500000000.0,1,1bc59bdbbf5f8d58a732fecc39e008f3.59,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
641734,0a4bac9315565686caaafe8845915a64.3,2,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,2,[aaaa].[aaaa]aa.com,0
684828,698983623f3565676cff21527219505e.5,3,20200500000000.0,1,3c5bb4a03e4481aaeecb804f04f041d6.162,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
47262,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,51,aaa00a00.[aaaa]aaa.com,0
993930,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,43ef530be8b6c474734599b09e1910d2.18,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
371999,698983623f3565676cff21527219505e.2,3,20200500000000.0,1,babb2f0fe52afdaf3f70c91234e17fbd.37,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
1008103,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,3b32b79e051ec957ae9f9db551596a54.172,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
1011360,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,ff355c163c883d3a3e84101a6b7c8569.54,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
157379,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,083ca96b832a7bf643e25403acd0ccba.178,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
1030119,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,365b91f03fd9b91ea8d1613b1372da9e.20,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
417923,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,f9c0e7f4bad2e0aa749e3205a1d1725a.40,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
593931,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,cad5ef254250109902a5fdf93514f4ad.1,2,[aaaaa].000aa.info,0
428566,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,d77c7f22a03e76f18598b97a47831d9d.20,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
874478,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,142ac13f4baa5b61c4f131f497a68e46.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
650028,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,155,[aaaa].[aaaa]aa.com,0
1007352,ea8fd3fba91b9c8dc632058860f53355.13,5,20200500000000.0,1,7ef4ba8730883971edbbd8037e3c334e.171,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
965214,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,4,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa[aaaaa].net,0
100153,698983623f3565676cff21527219505e.2,2,20200400000000.0,1,37f1b5a3cfdfd8c98c0588a236ad9bcd.242,3,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
227222,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
1036919,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,e9227bf48b1487a5353539ef8a28959a.142,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
584044,94953e259992d2243cc90be061891471.169,2,20200400000000.0,1,35c99e04da2571dd908de710f7e0923f.18,1,[aaaaa].000aa.info,0
869839,698983623f3565676cff21527219505e.6,2,20200500000000.0,1,e6527f8943484df4a3ec324b9318c75e.40,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
