Unnamed: 0,encoded_ip,count,time,flintType,encoded_value,requestCnt,encoded_fqdn,family_no
646582,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,35,[aaaa].[aaaa]aa.com,0
450151,55240f5cb01dd24893b693404153cf89.147,4,20200500000000.0,1,5f9e23ebf07282b80a72ccedac14022f.64,1,aaa0.aaaaaaa.com,0
359561,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,3,aaa00aaa[aaaaaa]aa[aaaaaa][aaaaaa]aaaa.a.aaa[aaaaaaa].com,0
822687,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
664675,ad92a59bae8ebd922f771145441d6759.20,1,20200500000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,19,[aaaa].[aaaa]aa.com,0
169598,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,35c99e04da2571dd908de710f7e0923f.48,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
591643,698983623f3565676cff21527219505e.2,2,20200500000000.0,1,2dd7c6d038ef062ccc357166e82063cf.32,7,[aaaaa].000aa.info,0
933711,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,8332328c02043e841d1fc7ff149afa39.197,6,[aaaa]aa[aaaa].net,3
135694,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,babb2f0fe52afdaf3f70c91234e17fbd.37,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
840307,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,ff355c163c883d3a3e84101a6b7c8569.17,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
445593,55240f5cb01dd24893b693404153cf89.147,3,20200400000000.0,1,d9ea4cc9b942c504a133e94e963396a2.8,1,aaa0.aaaaaaa.com,0
325496,698983623f3565676cff21527219505e.2,2,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,5,aaa[aaaa][aaaaaaaa].com,0
522002,abe379c0b3e67ffc7ecde0efbd063121.246,2,20200300000000.0,1,95ea675dd6f20a60fe9e3bee42e10acc.67,4,aaaa.us,6
22899,0a4bac9315565686caaafe8845915a64.3,7,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,70,aaa00a00.[aaaa]aaa.com,0
413640,698983623f3565676cff21527219505e.5,3,20200500000000.0,1,9b36515c664b111b8dd4cedb7c88cec6.1,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
152529,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,b85ba107cd954ec10b40801d9a4a958f.128,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
688921,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aa0.a.aa[aaaaa].net,0
70997,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,364969db710c6b10cc7a5533af4b53a4.73,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
706012,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,d5b8fc586b3bf2f9924ad7ea8c21425e.20,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
739824,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,8bcdd1edab9ff2af03813bbc4927ff7c.221,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
720372,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,b85ba107cd954ec10b40801d9a4a958f.128,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
60838,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,77b486728cce8306da6a3ce75cfa2ffa.12,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
648304,0a4bac9315565686caaafe8845915a64.3,3,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,78,[aaaa].[aaaa]aa.com,0
149827,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,e6723b23d81aeef137cc77a0f2ca0dec.12,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
824377,698983623f3565676cff21527219505e.5,3,20200400000000.0,1,ad26f3a9a4f18b8ba885f88aa9a1c571.43,1,[aaaaaa].[aaaa]aaa.com,0
577510,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa[aaaaa].net,0
560221,ebfe1986454e5aaadd147547660ce551.205,1,20200500000000.0,1,95ea675dd6f20a60fe9e3bee42e10acc.247,1,aaaa.pw,6
491073,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,9a86f44a322ae379f94598fbd81895bf.1,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
562028,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,a0b2a8631ffc70e2d75056e5fe587acc.1,1,aaa.aaaaaa.info,2
706754,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,d9ea4cc9b942c504a133e94e963396a2.16,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
455104,2625a75e9551a6b838cf76d0198826b9.116,1,20200400000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,1,[aaaaa]aaa[aaaaaa].com,0
270720,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.33,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
850203,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa[aaaaa].net,0
257859,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,0c4a3e4bb13d5a8d36cd481930be0285.84,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
880504,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa[aaaaa].net,0
842121,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,d77c7f22a03e76f18598b97a47831d9d.20,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
627510,2e20b3dc1d650213f0b69e0961e5945f.234,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,35,[aaaa].[aaaa]aa.com,0
655904,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,1,[aaaa].[aaaa]aa.com,0
962607,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,f9c0e7f4bad2e0aa749e3205a1d1725a.7,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
140451,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,e9227bf48b1487a5353539ef8a28959a.30,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
103740,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,c0c0fab0f4ffdd9fcb44d3e10e7fd81c.26,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
989174,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,1bc59bdbbf5f8d58a732fecc39e008f3.143,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
918826,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,8332328c02043e841d1fc7ff149afa39.200,1,[aaaa]aa[aaaa].net,3
833785,698983623f3565676cff21527219505e.5,4,20200400000000.0,1,51bda38d02fa0ed7c007fe11d4d75eff.173,2,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
785840,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,1479ab5402480de172dc6128d95827e1.76,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
710278,698983623f3565676cff21527219505e.1,2,20200500000000.0,1,31d524db540e9546e379b739ee9e591b.32,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
606413,fcfe99947166d5af9aff2e70f83bbafa.7,4,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,10,[aaaa].[aaaa]aa.com,0
938569,698983623f3565676cff21527219505e.2,3,20200500000000.0,1,8332328c02043e841d1fc7ff149afa39.197,3,[aaaa]aa[aaaa].net,3
94843,698983623f3565676cff21527219505e.5,3,20200400000000.0,1,cb9cbc3ad716a3010c6f0f3e39137731.17,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
306719,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,3b1ca23c5eaae1b544d7b9113dce8b0a.49,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
890000,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,d5b8fc586b3bf2f9924ad7ea8c21425e.71,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
194092,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,3b32b79e051ec957ae9f9db551596a54.173,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
603751,0a4bac9315565686caaafe8845915a64.3,1,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,49,[aaaa].[aaaa]aa.com,0
521453,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,95ea675dd6f20a60fe9e3bee42e10acc.48,1,aaaa.pw,6
220489,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
162473,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,3b32b79e051ec957ae9f9db551596a54.173,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
467112,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,570d352043e8efd1835ee37469634be6.48,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
763409,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,192655d593d835ea5a495ce7995119af.27,1,aaa.aaa[aaaa]-[aaaaaaaa].net,2
790125,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.129,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
148991,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,16f73f3f4a3caef42e11f992136e1027.26,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
468377,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,3b1ca23c5eaae1b544d7b9113dce8b0a.49,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
266161,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,16f73f3f4a3caef42e11f992136e1027.26,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
990728,698983623f3565676cff21527219505e.5,2,20200400000000.0,1,1479ab5402480de172dc6128d95827e1.76,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
969921,698983623f3565676cff21527219505e.2,1,20200300000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,3,[aaaa].[aaaa][aaaaaa].net,0
697660,698983623f3565676cff21527219505e.6,1,20200300000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,1,[aaaaaa][aaaaa].com,0
813382,cd0d1709d3f2c3bc4146795676dce31e.28,1,20200300000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,2,000000000.com,2
401413,698983623f3565676cff21527219505e.5,1,20200300000000.0,1,376e6beac949a5bcde7d9f0311377f17.209,3,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
536523,698983623f3565676cff21527219505e.1,2,20200500000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,1,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.aaaaa[aaaaa].com,0
442616,55240f5cb01dd24893b693404153cf89.147,2,20200400000000.0,1,e9227bf48b1487a5353539ef8a28959a.30,1,aaa0.aaaaaaa.com,0
450554,55240f5cb01dd24893b693404153cf89.147,3,20200500000000.0,1,4d27b60b7c2e56e6c2e39571771df96c.119,3,aaa0.aaaaaaa.com,0
221798,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
637758,0a4bac9315565686caaafe8845915a64.3,2,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,62,[aaaa].[aaaa]aa.com,0
378474,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,f91f920a0023105575f86250d3c930a0.145,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.[aaaaaa]a[aaaaaa].com,0
843800,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa[aaaaa].net,0
246750,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,bd2ec7345586b7c94f85407f4a8c8a68.13,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
59893,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaaaaaa[aaaaaa]aaa[aaaaaa][aaaaaa]aaaa.[aaaa]aaaaaaaaaaaaaaaaaa0a0aaaaaa00aaa0aaaaaaaaaaaaaaaaaaaaaa0aa.aaaaaaaaaaaaa[aaaa]aaa0a.a.aa[aaaaa].net,0
321958,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,7,aaa[aaaa][aaaaaaaa].com,0
380747,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,f91f920a0023105575f86250d3c930a0.145,3,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.[aaaaaa]a[aaaaaa].com,0
831183,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,365b91f03fd9b91ea8d1613b1372da9e.20,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
279293,698983623f3565676cff21527219505e.2,2,20200500000000.0,1,5f9e23ebf07282b80a72ccedac14022f.64,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
597996,8e417133bfd3a8caa8e41cd5cf17eb3e.204,5,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,155,[aaaa].[aaaa]aa.com,0
690463,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aa0.a.aa[aaaaa].net,0
843147,698983623f3565676cff21527219505e.5,2,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa[aaaaa].net,0
985038,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,f9820efbcf78fd20edcdb1d5e81aa0e6.122,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
53397,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,3b0c2f251bfc580e309c1089b41bb3d2.57,2,[aaaa]aaa.com,0
862999,698983623f3565676cff21527219505e.6,3,20200400000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.129,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
71455,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,e05fe5264edf1831182cd4615c43e17e.1,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
247331,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,a5f95a094fc43ba112736bdcdcf1efff.231,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
819921,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,16,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
152300,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,9e54ad255b5abf8d937d0bbe923daac0.30,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
234932,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,fd15832377bc11b1deb06b9af7074f32.45,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
404832,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,babb9f553782f705cc33e6624aa08217.15,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
991266,23e1f35d91552b7162d3283a5a7ac130.100,2,20200400000000.0,1,26f232fde6ccbe186f134bf67e689daf.18,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
24385,0a4bac9315565686caaafe8845915a64.3,2,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,96,aaa00a00.[aaaa]aaa.com,0
650583,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,236,[aaaa].[aaaa]aa.com,0
459492,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,3,[aaaaa]aaa[aaaaaa].com,0
765725,698983623f3565676cff21527219505e.2,2,20200400000000.0,1,f9c0e7f4bad2e0aa749e3205a1d1725a.7,1,aaa.aaa[aaaa]-[aaaaaaaa].net,2
410268,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,997395195a160038fd7888a40c621e6c.244,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
855764,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
570527,698983623f3565676cff21527219505e.6,2,20200300000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.[aaaaa]aaa[aaaaaa].com,0
982118,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,2986f8d7fe6887b53247eec573649379.1,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
516335,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,6c80c63bdfa3f3a0dc83d10da990e2c0.135,4,aaa.aaaa.club,6
958048,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,7b06119e9e0adc268a6e83bc0a9d5e87.16,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
519330,11fdd7e72c62fcc936f43cf643b6f3eb.137,1,20200500000000.0,5,fqdn_6621,1,aaa.[aaaaaaaa]0[aaaa].pw,5
306212,698983623f3565676cff21527219505e.6,3,20200400000000.0,1,95407db4b2a5394b7b0cff86684bb992.123,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
979177,698983623f3565676cff21527219505e.5,1,20200300000000.0,1,997395195a160038fd7888a40c621e6c.136,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
700377,698983623f3565676cff21527219505e.2,2,20200300000000.0,1,e9227bf48b1487a5353539ef8a28959a.30,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
128469,ea8fd3fba91b9c8dc632058860f53355.14,3,20200500000000.0,1,7386c9041732cd890e7630f7560942d1.9,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
432435,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,d77c7f22a03e76f18598b97a47831d9d.20,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
651321,58bdf5e331c99d4f384cbb59f98b1f5a.101,3,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,53,[aaaa].[aaaa]aa.com,0
1006802,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,e6723b23d81aeef137cc77a0f2ca0dec.11,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
456090,698983623f3565676cff21527219505e.6,3,20200400000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,3,[aaaaa]aaa[aaaaaa].com,0
1012897,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,91bbd9d96aceb1957c99d79935e919a1.131,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
850015,698983623f3565676cff21527219505e.5,2,20200300000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa[aaaaa].net,0
890232,698983623f3565676cff21527219505e.2,4,20200400000000.0,1,79984ce9e743d990ebf803dd952f2764.156,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
757599,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,7,aaaa000a000000000a000.aa[aaaa][aaaaa].com,0
1015380,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,5c77168d54d125620abbf4457aeb0c28.91,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
272887,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,71f1c5994bd4c0c76e3448f1560cb759.183,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
906781,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,8332328c02043e841d1fc7ff149afa39.198,4,[aaaa]aa[aaaa].net,3
617729,b139a54a0f87abe94c790ede4d567326.149,3,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,1,[aaaa].[aaaa]aa.com,0
709743,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,d77c7f22a03e76f18598b97a47831d9d.20,2,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
12062,698983623f3565676cff21527219505e.6,1,20200300000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,2,aaa00aaa[aaaaaa]aa[aaaaaa][aaaaaa]aaaa.a.aaa[aaaaaaa].com,0
529133,495d364120cb3859c8df0c97e21a5dd2.5,1,20200400000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.129,1,aa0aaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
1005568,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,77b486728cce8306da6a3ce75cfa2ffa.11,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
33842,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,90,aaa00a00.[aaaa]aaa.com,0
247906,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,a0b2a8631ffc70e2d75056e5fe587acc.18,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
711665,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,31d524db540e9546e379b739ee9e591b.32,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
155133,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.160,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
748997,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,9eab6c2473fc63db6e7c2d9416bef553.86,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
472861,698983623f3565676cff21527219505e.5,2,20200400000000.0,1,d5b8fc586b3bf2f9924ad7ea8c21425e.71,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
536733,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,1,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.aaaaa[aaaaa].com,0
38959,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,64,aaa00a00.[aaaa]aaa.com,0
813380,cd0d1709d3f2c3bc4146795676dce31e.28,1,20200300000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,1,000000000.com,2
